0.000000000000000000e+00,-8.993822566621659173e-07
2.083333333333333218e-02,-2.328656371335097735e-06
4.166666666666666435e-02,-4.411552140217941433e-06
6.250000000000000000e-02,-7.561067882458660375e-06
8.333333333333332871e-02,-1.218929146745980674e-05
1.041666666666666574e-01,-1.870737372545764016e-05
1.250000000000000000e-01,-2.752550199365487427e-05
1.458333333333333148e-01,-3.905287369869499411e-05
1.666666666666666574e-01,-5.369766983989447315e-05
1.875000000000000000e-01,-7.186702821465349518e-05
2.083333333333333148e-01,-9.396701621360281078e-05
2.291666666666666574e-01,-1.204026030058767346e-04
2.500000000000000000e-01,-1.515776309329874578e-04
2.708333333333333148e-01,-1.878947859322110763e-04
2.916666666666666297e-01,-2.297555668165546553e-04
3.125000000000000000e-01,-2.775602532477530553e-04
3.333333333333333148e-01,-3.317078722508832707e-04
3.541666666666666297e-01,-3.925961631336134360e-04
3.750000000000000000e-01,-4.606215406893407732e-04
3.958333333333333148e-01,-5.361790565810020540e-04
4.166666666666666297e-01,-6.196623588206523264e-04
4.375000000000000000e-01,-7.114636492784897660e-04
4.583333333333333148e-01,-8.119736391733849146e-04
4.791666666666666297e-01,-9.215815025147197073e-04
5.000000000000000000e-01,-1.040674827482105085e-03
5.208333333333332593e-01,-1.169639565745034249e-03
5.416666666666666297e-01,-1.308859979738547560e-03
5.625000000000000000e-01,-1.458718587923425562e-03
5.833333333333332593e-01,-1.619596108070234242e-03
6.041666666666666297e-01,-1.791871398615756941e-03
6.250000000000000000e-01,-1.975921398148047358e-03
6.458333333333332593e-01,-2.172121063082631514e-03
6.666666666666666297e-01,-2.380843303597435061e-03
6.875000000000000000e-01,-2.602458917897986120e-03
7.083333333333332593e-01,-2.837336524887480900e-03
7.291666666666666297e-01,-3.085842495318600470e-03
7.500000000000000000e-01,-3.348340881505649722e-03
7.708333333333332593e-01,-3.625193345676825350e-03
7.916666666666666297e-01,-3.916759087047283136e-03
8.125000000000000000e-01,-4.223394767694324883e-03
8.333333333333332593e-01,-4.545454437316477289e-03
8.541666666666666297e-01,-4.883289456958634853e-03
8.750000000000000000e-01,-5.237248421785755531e-03
8.958333333333332593e-01,-5.607677082987907492e-03
9.166666666666666297e-01,-5.994918268899855629e-03
9.375000000000000000e-01,-6.399311805418689617e-03
9.583333333333332593e-01,-6.821194435803467140e-03
9.791666666666666297e-01,-7.260899739941279601e-03
1.000000000000000000e+00,-7.718758053164663686e-03
1.020833333333333259e+00,-8.195096384705814752e-03
1.041666666666666519e+00,-8.690238335873644304e-03
1.062500000000000000e+00,-9.204504018040297192e-03
1.083333333333333259e+00,-9.738209970524335651e-03
1.104166666666666519e+00,-1.029166907845838023e-02
1.125000000000000000e+00,-1.086519049072958917e-02
1.145833333333333259e+00,-1.145907953808186254e-02
1.166666666666666519e+00,-1.207363765146918233e-02
1.187500000000000000e+00,-1.270916228074991418e-02
1.208333333333333259e+00,-1.336594681381230929e-02
1.229166666666666519e+00,-1.404428049622171749e-02
1.250000000000000000e+00,-1.474444835148028612e-02
1.270833333333333259e+00,-1.546673110198999550e-02
1.291666666666666519e+00,-1.621140509081000353e-02
1.312500000000000000e+00,-1.697874220429910347e-02
1.333333333333333259e+00,-1.776900979573397057e-02
1.354166666666666519e+00,-1.858247060999357325e-02
1.375000000000000000e+00,-1.941938270939969069e-02
